0,46
1,87
1,49
0,64
1,45
1,49
0,38
1,53
0,104
0,159
0,103
1,77
0,42
1,55
1,61
0,114
0,101
1,111
0,101
0,46
1,67
0,116
0,46
1,101
0,48
1,61
0,51
0,56
0,36
0,40
0,104
0,105
0,46
0,50
0,52
0,98
1,57
0,50
0,50
0,54
0,80
0,41
1,63
0,60
1,117
1,97
0,145
0,44
1,61
0,116
1,53
0,56
1,61
0,60
0,72
0,44
0,43
1,101
1,87
1,73
1,63
0,99
1,44
0,66
0,50
0,178
0,54
0,46
0,48
0,111
1,57
0,104
0,72
0,58
0,86
0,46
1,79
0,170
0,103
1,51
1,42
0,72
0,46
0,68
0,46
0,50
0,49
1,43
0,94
1,55
0,41
0,76
0,158
1,42
1,47
1,59
0,47
0,172
0,103
0,46
0,136
1,79
0,99
0,122
0,114
0,48
1,39
1,51
1,50
0,50
0,54
0,107
1,48
1,65
0,86
0,40
1,43
0,41
0,86
0,108
0,45
1,75
0,48
0,46
0,104
1,57
1,48
0,107
1,55
1,59
1,99
1,41
1,91
1,42
0,154
0,56
1,67
0,66
0,109
0,42
1,39
1,65
0,52
0,54
0,48
0,52
1,48
1,53
0,68
0,46
1,57
0,62
0,54
1,37
1,93
1,39
1,65
1,45
1,75
0,80
1,85
1,77
1,45
1,67
1,57
0,169
0,38
0,108
0,117
1,53
0,106
0,74
1,47
1,53
0,84
0,76
0,52
0,48
0,56
1,45
1,39
1,53
1,59
0,56
1,41
0,131
1,53
0,108
1,77
0,131
1,50
0,127
0,106
1,65
1,68
0,141
1,53
1,49
1,105
0,51
0,103
0,70
0,82
0,106
0,88
0,102
0,66
0,70
1,57
1,50
1,65
1,67
0,111
1,53
0,109
1,71
0,105
1,53
0,49
1,79
1,49
1,63
0,113
0,107
0,44
0,58
1,93
1,123
0,82
0,50
1,77
1,61
0,48
0,140
0,58
0,62
0,110
1,49
1,57
1,67
0,114
1,49
1,47
1,55
1,65
1,89
1,73
1,77
1,85
0,105
1,61
0,112
1,49
0,42
1,75
1,53
1,51
0,112
0,82
1,67
1,53
0,43
0,115
0,50
0,132
1,57
0,62
0,94
0,41
0,140
1,109
1,55
0,48
0,141
0,104
0,96
1,47
1,51
0,136
0,114
0,99
1,50
1,43
1,53
0,109
0,105
1,55
0,86
0,109
1,61
1,55
0,60
1,61
1,67
1,63
1,51
1,71
0,50
0,176
1,79
1,79
1,55
0,54
0,64
1,45
1,125
1,69
1,55
0,88
0,78
1,43
0,74
0,49
0,96
0,121
1,119
1,67
1,65
0,156
1,61
0,104
0,107
1,57
1,69
1,47
0,128
1,51
1,53
1,67
1,57
0,114
1,93
1,119
0,44
0,72
1,63
1,83
1,45
1,95
0,108
0,149
0,56
0,37
0,109
0,114
1,85
1,63
1,61
0,86
0,52
0,49
0,49
0,122
0,50
0,84
0,51
1,53
1,53
0,45
0,48
0,48
0,39
1,91
0,46
0,88
1,37
0,49
1,59
1,47
1,45
1,61
0,56
0,52
0,117
0,56
1,63
1,52
1,75
1,67
1,59
0,78
0,104
0,146
1,81
0,101
1,87
0,100
0,44
0,53
1,79
1,48
0,106
1,57
1,71
1,53
0,52
0,113
0,50
0,103
1,93
0,74
1,49
0,120
0,50
0,98
0,94
0,134
1,101
1,71
0,52
0,42
0,114
0,56
1,49
0,46
1,61
0,124
0,40
0,47
1,69
0,49
1,47
0,130
1,52
0,107
1,50
0,132
1,47
1,51
1,53
1,45
0,104
0,96
1,61
0,62
0,106
0,50
1,89
1,55
0,100
1,46
0,54
0,54
0,48
0,106
1,77
0,100
0,66
0,93
1,46
1,57
0,97
0,103
1,51
0,103
0,46
0,110
0,100
1,45
1,40
1,45
1,55
1,51
1,61
0,122
0,52
0,48
1,43
0,99
1,53
1,47
0,116
1,73
1,43
0,54
1,71
1,52
1,71
0,54
0,126
0,106
1,63
1,43
1,37
0,94
1,43
1,61
1,49
0,48
0,52
1,47
1,40
0,114
1,48
0,115
1,40
1,73
1,83
1,57
1,47
1,63
0,120
0,43
0,43
0,106
0,64
0,38
0,110
1,71
1,51
0,54
1,49
1,43
1,59
1,47
1,43
1,47
1,49
1,43
0,45
1,81
1,51
1,48
1,57
0,99
1,79
1,115
1,69
1,55
1,47
0,50
0,130
0,115
0,118
0,107
1,53
0,72
0,44
0,50
1,47
0,50
0,44
1,61
0,74
0,42
1,57
0,68
1,53
0,53
1,47
1,71
0,50
1,47
0,46
0,44
0,40
1,87
0,44
0,38
0,45
0,50
0,44
0,44
0,44
1,45
1,91
0,103
0,95
0,70
1,47
1,55
0,101
0,50
0,99
1,47
0,104
0,76
0,109
0,155
1,49
1,54
1,49
1,48
0,44
0,129
0,51
0,54
0,104
1,48
0,112
0,78
1,57
0,44
0,122
0,41
1,47
0,98
1,47
1,47
1,47
0,39
0,36
0,48
0,116
0,41
0,111
0,50
0,76
0,50
0,42
0,44
0,44
0,129
0,105
1,53
0,70
0,48
0,134
0,40
0,68
0,100
0,54
0,36
0,99
0,66
0,100
0,60
0,62
0,46
0,42
0,46
0,45
0,107
0,163
0,43
0,46
0,60
0,109
0,42
0,52
0,99
0,47
1,55
0,109
0,48
0,106
0,123
0,54
0,52
1,57
0,109
0,45
0,68
0,105
0,110
0,96
0,112
0,42
0,44
0,96
0,98
0,68
0,100
0,54
0,48
1,61
0,80
0,66
0,36
0,50
0,35
0,56
0,110
0,95
0,90
0,50
0,43
1,49
1,49
0,92
1,49
0,42
0,41
0,102
1,77
0,36
0,125
0,37
0,103
0,66
0,106
0,114
0,64
0,42
0,82
0,43
0,48
0,50
0,48
0,102
0,109
0,78
0,145
1,47
0,46
0,50
0,97
0,40
0,92
0,111
1,47
0,92
0,40
0,98
0,102
1,81
1,119
0,120
0,76
0,43
0,42
0,42
0,48
0,104
1,61
0,43
0,100
0,92
0,46
0,116
0,99
0,46
0,42
0,44
0,100
0,38
0,46
0,76
0,101
0,103
0,48
0,38
1,53
0,96
1,67
0,41
0,144
0,44
0,48
0,47
0,97
0,97
1,79
0,45
0,52
1,83
0,46
0,97
0,86
0,46
0,44
0,104
1,47
0,60
0,110
0,50
0,44
0,47
0,41
0,54
0,94
1,63
0,54
0,98
0,120
0,86
0,140
0,135
0,47
0,38
0,38
0,38
0,98
0,42
0,45
1,81
0,106
0,54
0,48
0,56
1,91
1,52
0,62
0,39
0,56
1,77
0,47
1,55
0,43
1,91
0,60
0,60
0,66
0,48
1,49
0,96
0,46
0,44
0,48
0,49
1,77
0,42
0,38
0,50
0,45
0,62
0,78
0,117
0,130
0,54
0,41
0,40
1,65
1,69
0,102
0,46
0,109
0,48
0,44
0,105
1,95
0,102
1,71
0,42
0,40
0,146
0,44
0,45
0,42
0,146
0,107
0,43
0,48
0,44
0,90
0,94
1,59
0,98
0,115
1,61
0,48
0,106
0,140
0,100
0,54
0,100
0,43
0,42
1,51
1,71
0,45
0,52
0,52
0,52
0,40
0,32
1,50
0,98
0,42
0,96
1,87
0,92
0,44
1,53
0,103
1,65
0,101
0,92
0,106
0,92
0,45
0,131
0,132
0,107
0,97
0,43
0,94
0,99
0,52
0,100
0,102
1,49
0,100
0,102
0,104
0,98
1,53
1,81
0,48
0,94
0,92
0,88
1,85
0,131
1,79
0,37
0,99
0,37
0,48
0,96
0,50
0,40
0,44
1,73
0,149
0,78
0,84
0,80
0,70
0,58
0,94
0,60
0,62
0,82
0,40
0,58
0,139
1,73
0,46
0,90
0,48
1,69
0,92
1,57
0,60
0,100
0,106
1,43
0,49
1,71
0,60
0,104
1,67
0,42
0,90
0,72
0,48
0,115
0,103
0,82
1,71
1,75
1,75
0,107
0,104
0,52
0,58
0,44
0,52
0,52
1,75
1,71
0,76
1,111
0,101
0,57
0,52
0,52
0,52
0,52
0,70
1,89
0,64
0,122
0,54
0,50
0,47
0,44
0,50
0,111
0,72
0,42
1,81
0,93
1,75
0,54
0,44
0,46
0,46
0,43
0,44
0,41
0,50
1,63
0,40
0,48
0,35
0,98
0,44
0,44
0,46
0,44
1,73
1,107
1,75
0,42
0,44
0,52
0,104
0,113
1,71
0,50
0,42
0,56
0,98
0,43
0,51
1,77
1,77
1,119
0,100
0,38
0,41
0,54
0,96
1,81
0,42
0,106
0,96
0,44
0,47
0,95
0,41
1,97
0,97
1,70
1,67
0,60
0,107
0,39
0,62
0,96
0,104
0,68
0,80
1,87
0,102
0,96
0,106
0,35
0,42
0,103
0,66
0,54
1,55
0,42
0,104
0,48
0,50
0,127
0,45
0,141
0,111
0,112
0,45
1,95
0,106
0,44
0,58
0,44
0,94
0,64
0,45
0,50
0,50
0,50
0,46
0,44
1,85
0,44
0,62
0,40
0,44
0,108
0,131
0,114
0,56
1,77
0,128
0,43
1,49
0,102
0,40
0,40
0,97
0,48
0,105
1,55
0,42
0,40
0,56
0,95
0,46
0,98
1,55
1,51
0,78
1,99
0,114
1,89
1,61
1,63
0,120
0,46
1,69
1,93
0,158
0,108
1,115
0,104
0,102
1,49
0,105
0,37
1,45
0,112
0,45
0,56
0,72
1,47
0,48
1,44
0,100
0,46
0,114
0,101
0,98
1,107
0,60
0,56
0,114
0,98
0,128
1,49
0,92
1,79
0,124
0,94
0,45
0,136
0,98
0,94
0,116
1,68
0,45
0,44
0,134
0,40
0,136
0,54
0,38
0,64
0,112
0,95
0,94
0,52
0,102
0,40
0,138
0,98
0,55
0,52
1,97
0,132
0,56
1,49
0,46
0,122
1,121
1,91
1,71
1,77
0,114
0,173
0,52
1,77
0,68
0,48
0,105
0,46
0,98
0,45
1,73
1,79
1,50
0,66
0,46
0,53
0,50
1,79
0,103
0,62
1,45
1,47
1,51
1,63
0,106
0,108
1,85
1,49
1,101
0,126
0,62
0,132
0,95
1,85
1,79
0,52
0,99
0,124
0,42
1,79
0,122
1,51
0,78
0,138
0,110
1,38
0,98
0,50
0,54
0,97
0,107
0,99
0,98
1,55
1,77
1,71
0,50
1,93
0,110
0,139
1,67
1,40
1,55
0,46
0,84
0,84
0,64
0,118
0,72
1,91
1,61
0,46
0,130
1,48
0,54
0,49
0,50
0,122
0,45
0,74
0,99
0,128
0,46
0,50
0,52
0,40
1,107
0,44
0,118
1,61
1,87
1,57
0,112
0,66
0,56
0,46
0,50
0,44
0,113
0,41
0,114
0,50
0,58
0,50
0,112
1,61
1,125
1,75
1,49
1,105
1,40
1,79
0,44
1,95
0,90
1,49
0,50
1,47
1,73
0,108
1,81
1,57
0,78
1,79
1,49
0,54
1,85
1,71
1,79
0,70
0,135
0,60
0,114
1,71
0,116
0,84
0,74
0,127
1,51
0,104
0,112
0,50
1,45
0,46
0,98
0,80
0,92
1,41
1,87
1,53
1,39
0,60
0,66
0,106
0,124
0,60
0,48
0,46
0,46
0,40
0,42
0,52
0,46
0,48
0,49
0,46
1,49
0,114
0,52
0,40
1,69
0,126
0,130
0,128
1,53
0,123
0,70
0,134
0,55
1,49
1,51
1,45
0,106
0,120
1,52
0,88
0,50
0,74
1,67
0,84
1,65
0,62
0,36
0,126
0,60
0,44
0,101
0,128
1,49
1,103
1,97
1,63
1,43
1,38
1,43
0,49
0,41
0,56
1,75
1,73
1,95
1,51
0,50
1,77
1,51
0,42
1,63
0,122
0,82
0,98
0,88
1,65
0,88
1,71
0,62
0,45
1,185
0,76
0,54
0,62
0,40
1,39
1,51
0,95
1,119
1,47
0,48
0,62
0,84
0,84
1,53
1,69
1,81
1,61
1,83
1,48
1,65
0,153
0,109
0,48
0,50
1,40
1,65
0,104
1,71
0,107
1,46
0,84
1,42
0,138
0,121
0,143
1,47
1,71
0,64
1,69
0,50
1,67
0,123
1,53
1,69
0,82
0,99
0,98
1,45
1,93
0,106
1,49
1,79
0,101
0,46
0,155
1,85
1,41
0,92
1,59
0,45
0,54
0,104
0,80
1,71
0,107
1,51
0,102
1,37
1,52
0,52
0,104
1,37
0,114
0,72
0,57
0,100
0,106
0,82
1,44
0,107
0,138
0,93
1,55
1,75
0,88
1,59
1,59
1,57
1,43
1,77
1,69
0,58
1,51
1,53
1,53
1,51
0,116
0,102
1,43
1,40
1,44
0,102
1,50
0,115
1,50
1,50
1,50
0,96
1,50
1,50
0,54
0,60
0,106
0,102
0,104
0,134
0,98
0,116
0,143
1,48
1,91
0,114
1,51
1,59
1,50
0,62
0,48
1,50
1,50
1,69
0,50
1,54
0,86
0,68
0,52
0,92
0,76
0,130
1,83
0,68
1,41
0,88
0,49
1,73
1,85
1,47
0,116
0,106
1,49
1,65
1,48
0,98
0,60
0,93
1,52
1,47
1,45
0,111
1,69
1,69
1,51
1,51
0,114
1,51
1,79
1,40
1,73
1,46
0,100
0,126
1,77
1,53
1,71
1,65
0,94
1,65
0,50
0,62
1,79
0,54
1,65
0,126
1,75
1,51
0,136
1,49
0,130
1,47
1,51
1,48
1,43
1,63
1,55
0,119
1,87
0,56
0,128
1,57
1,49
1,81
1,45
0,47
0,50
0,124
1,49
0,72
1,57
1,51
1,75
1,57
0,107
0,141
0,88
0,66
0,64
0,60
1,83
1,65
1,42
1,45
1,97
1,67
1,77
0,103
0,62
1,43
0,68
0,54
0,49
1,46
1,45
1,105
0,99
0,117
0,68
1,75
0,104
0,92
0,102
0,102
1,49
0,98
1,99
1,51
0,43
0,44
0,108
1,107
0,96
0,52
0,101
0,112
0,56
1,49
0,143
0,52
0,48
1,69
0,70
0,76
0,41
1,87
1,51
0,46
0,120
1,49
1,55
0,50
0,56
0,101
0,54
1,51
0,49
0,72
1,95
0,50
0,61
0,50
0,102
0,90
0,106
1,69
1,93
0,48
1,59
1,47
1,47
1,55
0,111
1,47
0,44
1,63
0,48
0,60
0,133
1,67
0,44
1,55
0,122
0,58
0,142
0,100
1,103
1,50
1,85
1,59
0,45
1,65
0,84
0,52
0,120
1,75
1,53
0,36
0,118
0,94
0,114
1,49
0,49
1,95
0,62
1,43
1,67
1,52
1,61
0,64
1,69
1,59
1,43
0,98
0,68
0,92
0,102
0,90
1,61
1,59
0,117
0,48
1,71
1,46
1,48
1,49
0,76
1,47
1,69
1,47
0,60
0,76
1,77
0,107
0,110
1,65
0,114
0,112
0,91
0,41
1,95
0,46
0,99
0,58
0,52
0,44
0,56
0,52
0,96
0,60
0,46
0,124
1,57
0,66
1,53
0,45
1,51
1,73
0,40
0,42
0,105
0,113
1,89
0,86
0,160
1,61
1,51
1,53
0,62
0,74
0,100
0,40
0,38
0,105
1,67
0,106
1,163
1,109
0,88
1,47
1,85
0,48
0,48
0,100
0,104
0,134
0,42
1,44
1,85
1,91
0,93
1,51
0,58
0,42
0,40
0,50
1,63
0,125
0,93
0,93
1,77
0,82
0,56
0,54
0,43
0,50
0,99
0,43
1,69
0,58
0,120
0,122
0,109
0,101
1,91
0,40
0,91
1,63
1,77
0,68
0,95
1,61
1,67
1,75
0,54
0,104
0,101
0,99
0,101
0,60
1,57
1,43
1,49
1,87
1,45
1,44
0,50
1,57
0,45
0,45
1,69
1,47
0,102
0,115
0,62
1,43
1,37
1,52
0,123
0,104
0,55
1,101
1,63
0,115
0,147
1,51
0,47
0,46
1,69
1,89
1,69
0,132
1,69
1,47
1,93
1,79
1,75
1,75
0,84
1,47
1,73
1,81
1,47
1,63
1,93
1,109
0,72
1,75
1,63
0,50
1,50
1,63
1,85
1,81
1,46
0,82
0,97
0,101
1,69
0,107
1,52
0,76
1,77
0,104
1,73
0,58
0,114
1,59
0,46
0,46
0,46
1,59
0,64
1,69
1,85
0,64
0,88
0,52
1,75
0,50
0,43
1,45
1,77
1,53
1,48
1,49
1,52
0,45
1,50
1,75
1,79
0,128
0,42
0,42
0,43
1,51
1,47
0,86
1,87
0,100
0,100
1,47
0,54
1,46
1,113
1,69
0,48
1,67
1,48
1,75
1,57
0,108
1,43
1,43
1,43
0,46
1,43
1,61
0,57
1,61
1,49
1,43
1,65
0,78
0,68
0,97
0,112
1,77
1,91
0,50
1,49
1,51
0,95
0,133
0,106
0,47
1,83
1,79
1,43
0,90
0,48
0,96
1,105
0,110
1,65
1,53
1,79
1,79
0,62
0,100
1,83
1,45
1,47
0,54
0,94
0,94
0,78
1,50
0,134
1,51
0,135
1,53
0,46
1,97
1,51
0,114
0,142
1,123
0,74
0,105
0,62
1,57
0,116
1,69
0,116
0,106
0,104
1,103
0,70
0,117
1,51
0,122
1,65
1,46
1,44
1,43
1,45
1,45
1,45
1,45
1,45
0,50
1,69
1,63
0,119
0,134
1,77
0,54
1,45
1,45
1,45
1,69
1,47
0,64
0,109
1,59
0,104
1,49
1,75
0,101
1,77
1,57
1,77
0,76
0,98
1,53
1,49
1,79
1,63
1,83
1,95
0,102
1,69
0,52
0,52
0,46
1,65
1,73
0,86
0,62
0,119
0,113
0,64
0,68
0,58
0,53
0,42
0,48
1,91
1,95
1,83
1,75
1,73
0,122
0,36
0,42
0,46
0,52
1,46
0,39
1,52
0,60
0,52
1,53
1,63
0,56
0,53
0,88
0,45
0,72
0,102
0,102
0,45
1,47
1,63
0,48
0,50
0,106
0,112
0,46
1,53
1,79
0,123
0,59
0,108
1,61
1,85
1,69
1,95
1,53
0,58
1,81
1,105
1,95
0,122
1,43
0,112
1,51
0,64
1,45
0,68
1,79
1,51
0,74
0,106
1,69
1,69
0,122
0,100
0,116
1,49
0,76
0,47
0,80
1,65
1,81
0,64
1,83
0,84
1,69
0,150
1,51
1,57
0,80
0,56
0,102
1,47
1,53
0,52
0,120
0,46
0,150
1,63
1,49
1,121
0,108
1,83
1,41
1,91
0,44
0,104
1,97
1,45
1,91
1,103
1,61
1,53
1,51
1,53
0,48
0,107
0,84
1,56
1,67
0,78
1,57
0,137
0,119
1,63
1,69
1,46
1,46
0,110
1,67
1,101
0,104
1,48
1,73
1,51
1,41
0,92
1,43
1,43
1,43
1,59
1,57
1,46
1,87
1,77
1,41
1,41
0,92
1,53
0,104
0,127
0,86
0,96
1,45
1,73
1,65
0,62
1,99
1,55
1,46
0,45
0,97
1,65
1,59
1,55
1,53
0,170
1,67
0,72
0,46
0,48
0,98
0,84
0,106
0,49
1,51
0,113
0,74
0,48
0,36
0,42
0,32
0,54
1,57
0,40
0,48
0,32
0,50
0,41
0,51
0,41
0,130
0,100
0,50
0,100
0,44
0,100
1,51
0,121
0,98
1,51
0,50
0,108
0,147
0,58
0,44
1,93
0,50
0,45
0,102
0,43
0,116
0,50
0,46
0,50
0,97
0,56
0,142
1,61
1,87
0,102
1,50
1,67
0,49
0,62
0,56
0,64
1,75
1,89
0,62
1,91
0,98
0,114
0,136
0,113
1,44
1,79
0,66
1,51
0,88
0,101
0,48
0,52
1,131
0,44
0,42
0,127
0,72
1,61
0,68
0,39
0,46
0,98
0,80
1,69
1,75
0,44
0,40
0,54
0,123
1,55
1,79
0,50
0,50
0,118
1,105
0,113
0,88
0,42
0,70
0,133
0,64
0,122
0,54
1,45
0,64
0,140
1,57
0,52
0,48
0,78
0,43
0,66
0,42
0,46
0,58
0,43
1,57
0,126
0,51
0,57
0,50
0,98
1,67
1,48
0,68
0,105
0,46
1,63
0,101
1,51
1,49
0,111
0,50
0,88
0,105
0,58
0,50
0,106
0,108
0,138
0,56
0,102
1,61
0,133
0,121
1,59
0,39
0,48
0,46
0,42
0,47
0,60
0,46
0,104
0,52
1,45
0,39
0,96
0,39
0,116
0,99
0,106
0,58
0,39
0,150
0,48
0,39
0,45
0,104
0,122
0,64
0,104
0,127
0,53
0,76
0,95
0,76
0,60
0,46
0,101
0,78
1,69
1,47
0,44
0,46
0,110
0,58
1,81
0,74
0,44
0,72
0,48
0,46
0,54
0,119
0,47
0,60
0,54
0,50
0,78
0,133
1,59
0,103
0,105
0,74
0,49
1,99
0,88
0,78
0,58
1,71
0,52
0,42
1,73
1,89
1,79
0,49
1,63
1,44
1,75
1,49
1,91
0,108
0,44
0,44
1,63
1,89
0,47
0,56
0,64
0,45
0,45
0,44
0,56
1,47
0,44
1,67
0,44
0,55
0,50
0,43
1,101
0,98
1,61
0,47
0,55
0,44
0,47
0,60
0,55
0,98
0,49
0,44
0,103
0,52
1,75
0,130
0,44
1,111
0,101
0,103
1,46
0,58
0,42
0,91
0,100
0,52
0,111
0,44
0,44
0,50
1,55
0,46
0,95
0,51
0,112
0,92
0,113
0,44
0,70
1,59
0,102
0,101
0,156
0,92
0,110
0,110
1,45
0,39
0,144
0,46
1,77
1,53
1,65
0,38
0,129
1,87
0,119
0,58
0,48
0,51
0,54
1,44
1,55
0,169
1,79
0,46
0,56
0,54
0,40
0,50
0,62
1,65
0,46
0,50
0,64
1,79
1,65
0,116
0,46
0,106
0,51
0,43
0,47
0,48
0,47
0,42
0,100
0,46
0,47
0,102
0,50
0,48
0,50
0,44
0,44
0,44
0,109
1,50
1,50
0,104
0,100
0,46
0,38
0,98
0,44
0,45
1,51
0,61
0,36
0,42
0,38
0,38
1,44
0,38
0,38
0,48
0,38
0,36
0,100
0,47
0,36
0,117
0,48
0,34
0,115
0,52
1,51
0,98
0,51
0,38
0,38
0,38
0,37
0,50
0,99
0,47
0,49
0,56
1,87
1,101
0,106
0,44
0,99
0,135
0,104
1,53
0,110
0,146
1,101
0,114
0,56
0,103
1,51
1,49
1,59
0,139
0,154
1,51
0,124
1,45
1,45
1,49
0,72
1,49
0,109
1,49
0,104
0,48
1,51
1,43
0,70
0,104
1,46
0,84
0,102
0,92
0,68
0,44
0,105
0,107
0,142
1,65
1,51
1,49
0,72
0,106
0,114
0,45
0,102
0,66
0,54
0,101
1,47
0,112
0,109
0,116
0,46
0,110
0,38
0,99
0,90
0,64
0,114
0,54
0,104
0,64
0,42
0,106
0,101
0,109
0,72
1,45
1,49
0,101
1,37
0,121
1,55
0,110
1,49
0,133
0,50
0,52
0,44
0,54
0,108
0,105
0,76
0,66
1,71
1,55
0,54
0,107
0,52
1,44
1,63
1,48
0,51
1,67
0,44
0,123
1,59
1,47
1,47
1,47
0,48
1,50
0,48
0,97
0,78
0,90
0,48
0,40
0,54
0,45
0,48
0,80
0,60
0,42
0,44
0,44
0,49
1,61
0,52
1,57
1,49
0,57
0,76
0,50
1,51
1,50
1,46
0,64
1,83
0,121
1,69
0,100
1,57
0,53
0,101
0,50
0,54
0,45
1,71
1,50
0,46
0,50
1,46
0,149
1,85
1,61
0,43
1,39
0,72
0,47
1,41
1,43
1,41
1,105
1,41
0,46
1,41
1,93
1,51
0,123
0,109
1,39
1,43
1,41
1,51
0,98
1,55
1,87
1,49
1,45
0,55
1,48
1,51
1,99
0,106
1,57
0,110
0,84
1,47
1,48
1,71
0,43
0,44
0,44
1,63
0,45
1,49
0,109
1,87
0,43
0,84
0,88
0,46
0,76
1,47
0,52
1,44
0,44
0,54
0,37
0,78
0,97
0,127
0,44
0,144
0,60
1,41
0,52
0,64
0,48
0,41
0,42
1,53
0,100
1,51
0,42
1,49
1,89
1,45
1,65
0,95
1,50
1,37
1,77
1,41
0,150
0,144
0,86
0,56
1,47
0,74
1,50
0,128
0,142
1,111
1,101
0,40
0,52
0,70
1,75
1,45
0,42
0,45
1,49
1,53
0,46
0,46
1,57
1,45
0,47
0,102
1,53
1,61
1,47
1,81
1,115
1,113
0,166
0,84
0,152
0,100
1,51
0,44
0,169
0,90
0,129
0,74
0,80
0,60
0,98
0,100
0,98
0,105
0,48
1,91
0,94
1,67
0,99
1,45
0,108
0,46
0,84
0,54
0,66
0,60
0,143
0,130
0,78
0,84
1,55
0,129
0,49
0,134
0,42
0,42
0,42
0,142
0,129
0,66
0,41
0,42
0,38
0,44
0,39
0,42
0,42
0,36
0,42
0,42
1,45
0,56
0,64
0,39
0,78
0,78
0,48
0,96
1,47
0,95
1,61
1,93
0,48
0,130
0,96
0,97
0,48
1,73
1,91
0,97
1,63
0,60
0,116
1,119
0,115
1,51
0,124
1,75
0,51
0,76
0,48
0,105
1,57
1,79
1,75
1,87
1,77
1,44
1,45
1,61
1,49
1,59
1,75
0,104
1,69
0,160
0,46
1,45
1,47
1,47
0,42
0,122
0,44
1,65
0,50
1,45
0,166
1,67
1,42
1,45
1,125
0,60
0,112
0,102
1,57
0,117
1,55
0,122
0,50
0,99
1,43
1,117
1,51
1,57
0,39
0,50
0,66
0,64
1,79
0,108
0,50
1,57
1,49
1,43
0,145
0,103
0,54
0,47
